Property_ID,City,City_Tier,Property_Type,Total_Rooms,Base_Price,Month,Month_Num,Occupancy_Rate,Rooms_Sold,Dynamic_Price,Revenue,RevPAR,Customer_Rating,Cancellation_Rate
OYO1233,Ahmedabad,2,OYO Townhouse,47,1188.0,November,11,83.1,39,1625.0,63373.0,1348.0,3.6,7.0
OYO1233,Ahmedabad,2,OYO Townhouse,47,1188.0,December,12,82.9,39,1674.0,65282.0,1389.0,4.3,16.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,January,1,79.9,38,1248.0,47426.0,988.0,3.7,19.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,February,2,65.5,31,1065.0,33004.0,688.0,4.1,23.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,March,3,66.3,32,1064.0,34042.0,709.0,4.3,16.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,April,4,53.2,26,1008.0,26204.0,546.0,3.2,24.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,May,5,55.0,26,883.0,22948.0,478.0,3.5,16.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,June,6,37.1,18,844.0,15198.0,317.0,3.8,6.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,July,7,47.8,23,806.0,18533.0,386.0,3.5,15.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,August,8,55.4,27,901.0,24340.0,507.0,3.4,10.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,September,9,58.2,28,851.0,23818.0,496.0,3.0,10.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,October,10,61.9,30,1215.0,36454.0,759.0,4.5,13.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,November,11,79.0,38,1312.0,49844.0,1038.0,3.7,22.0
OYO1234,Ahmedabad,2,OYO Townhouse,48,1049.0,December,12,82.9,40,1386.0,55430.0,1155.0,4.6,25.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,January,1,79.7,21,1508.0,31670.0,1218.0,4.8,21.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,February,2,66.8,17,1330.0,22607.0,870.0,4.6,24.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,March,3,64.7,17,1265.0,21508.0,827.0,4.7,8.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,April,4,62.4,16,1187.0,18993.0,730.0,3.4,16.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,May,5,41.3,11,1046.0,11508.0,443.0,4.4,15.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,June,6,45.0,12,834.0,10010.0,385.0,4.5,17.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,July,7,51.2,13,947.0,12306.0,473.0,4.2,16.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,August,8,58.5,15,928.0,13926.0,536.0,4.0,6.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,September,9,57.6,15,1060.0,15907.0,612.0,3.8,24.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,October,10,64.9,17,1393.0,23687.0,911.0,4.0,6.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,November,11,75.0,19,1632.0,31017.0,1193.0,3.3,19.0
OYO1235,Ahmedabad,2,Palette,26,1218.0,December,12,72.6,19,1644.0,31234.0,1201.0,4.0,24.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,January,1,79.3,63,1525.0,96100.0,1201.0,3.9,19.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,February,2,80.4,64,1551.0,99282.0,1241.0,3.4,14.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,March,3,69.0,55,1380.0,75910.0,949.0,3.6,16.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,April,4,62.8,50,1188.0,59414.0,743.0,3.3,16.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,May,5,52.4,42,903.0,37916.0,474.0,3.0,17.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,June,6,49.7,40,852.0,34081.0,426.0,3.2,25.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,July,7,49.1,39,914.0,35659.0,446.0,4.3,20.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,August,8,43.7,35,969.0,33914.0,424.0,4.4,9.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,September,9,48.9,39,1111.0,43317.0,541.0,3.9,7.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,October,10,63.3,51,1538.0,78424.0,980.0,4.0,24.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,November,11,75.7,61,1479.0,90206.0,1128.0,4.3,8.0
OYO1236,Ahmedabad,2,OYO Rooms,80,1230.0,December,12,78.1,62,1421.0,88077.0,1101.0,3.6,19.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,January,1,82.3,59,1305.0,76982.0,1069.0,3.3,13.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,February,2,66.0,48,1396.0,67007.0,931.0,4.1,12.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,March,3,73.3,53,1198.0,63512.0,882.0,3.0,17.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,April,4,64.9,47,861.0,40456.0,562.0,3.7,8.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,May,5,58.0,42,857.0,35996.0,500.0,3.0,13.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,June,6,36.1,26,873.0,22692.0,315.0,4.0,22.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,July,7,55.9,40,755.0,30196.0,419.0,4.1,9.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,August,8,43.1,31,819.0,25385.0,353.0,4.6,23.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,September,9,57.2,41,982.0,40257.0,559.0,4.6,19.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,October,10,79.1,57,1150.0,65548.0,910.0,3.3,21.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,November,11,68.6,49,1208.0,59213.0,822.0,4.0,24.0
OYO1237,Ahmedabad,2,OYO Townhouse,72,1107.0,December,12,90.1,65,1525.0,99100.0,1376.0,3.6,11.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,January,1,71.7,33,1462.0,48241.0,1049.0,3.9,23.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,February,2,71.5,33,1555.0,51307.0,1115.0,4.8,23.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,March,3,77.0,35,1599.0,55961.0,1217.0,4.0,13.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,April,4,54.2,25,1062.0,26555.0,577.0,4.0,12.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,May,5,46.1,21,968.0,20333.0,442.0,4.5,9.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,June,6,43.6,20,932.0,18634.0,405.0,4.6,23.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,July,7,53.0,24,1092.0,26203.0,570.0,4.3,22.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,August,8,40.7,19,1039.0,19740.0,429.0,4.2,11.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,September,9,55.8,26,1193.0,31026.0,674.0,4.0,13.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,October,10,72.4,33,1406.0,46394.0,1009.0,3.6,14.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,November,11,72.0,33,1834.0,60509.0,1315.0,3.8,14.0
OYO1238,Ahmedabad,2,OYO Rooms,46,1345.0,December,12,72.9,34,1523.0,51787.0,1126.0,3.2,16.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,January,1,76.9,41,1303.0,53407.0,1008.0,4.8,20.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,February,2,76.9,41,1371.0,56225.0,1061.0,3.9,6.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,March,3,77.2,41,1190.0,48778.0,920.0,4.1,23.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,April,4,56.1,30,1045.0,31362.0,592.0,4.3,16.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,May,5,39.7,21,849.0,17827.0,336.0,3.3,24.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,June,6,36.5,19,898.0,17069.0,322.0,4.6,20.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,July,7,47.3,25,789.0,19723.0,372.0,3.7,19.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,August,8,57.0,30,804.0,24134.0,455.0,4.7,23.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,September,9,59.5,32,905.0,28972.0,547.0,3.4,9.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,October,10,74.3,39,1153.0,44982.0,849.0,4.7,9.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,November,11,81.8,43,1574.0,67702.0,1277.0,3.0,10.0
OYO1239,Ahmedabad,2,Capital O,53,1160.0,December,12,87.5,46,1606.0,73892.0,1394.0,4.8,25.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,January,1,81.3,34,1886.0,64138.0,1527.0,4.5,6.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,February,2,64.3,27,1747.0,47178.0,1123.0,4.2,23.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,March,3,66.7,28,1809.0,50640.0,1206.0,4.6,18.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,April,4,49.3,21,1572.0,33017.0,786.0,4.3,10.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,May,5,52.6,22,1244.0,27366.0,652.0,3.7,11.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,June,6,53.5,22,1277.0,28091.0,669.0,3.9,17.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,July,7,49.3,21,1188.0,24950.0,594.0,4.3,14.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,August,8,52.0,22,1184.0,26052.0,620.0,4.1,7.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,September,9,63.3,27,1435.0,38753.0,923.0,3.3,12.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,October,10,80.4,34,1752.0,59568.0,1418.0,4.2,24.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,November,11,76.0,32,2050.0,65598.0,1562.0,3.5,16.0
OYO1240,Ahmedabad,2,OYO Rooms,42,1652.0,December,12,73.4,31,1920.0,59524.0,1417.0,4.5,23.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,January,1,83.8,20,1880.0,37603.0,1567.0,3.9,8.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,February,2,81.4,20,1761.0,35225.0,1468.0,3.2,10.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,March,3,74.9,18,1564.0,28146.0,1173.0,4.4,21.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,April,4,50.1,12,1410.0,16919.0,705.0,3.8,8.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,May,5,50.7,12,1075.0,12895.0,537.0,4.7,20.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,June,6,39.3,9,1050.0,9446.0,394.0,3.6,16.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,July,7,55.8,13,1117.0,14517.0,605.0,4.7,23.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,August,8,45.8,11,1122.0,12338.0,514.0,4.2,13.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,September,9,48.3,12,1302.0,15621.0,651.0,3.1,9.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,October,10,65.4,16,1843.0,29489.0,1229.0,3.8,22.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,November,11,69.4,17,1816.0,30872.0,1286.0,4.0,16.0
OYO1241,Ahmedabad,2,Capital O,24,1574.0,December,12,74.1,18,2245.0,40410.0,1684.0,3.1,19.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,January,1,72.9,53,1293.0,68540.0,952.0,4.1,8.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,February,2,80.2,58,1188.0,68900.0,957.0,3.3,7.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,March,3,62.9,45,1137.0,51167.0,711.0,4.0,21.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,April,4,60.6,44,860.0,37839.0,526.0,3.4,18.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,May,5,50.0,36,749.0,26981.0,375.0,4.2,23.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,June,6,54.2,39,808.0,31520.0,438.0,3.5,17.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,July,7,45.8,33,852.0,28100.0,390.0,4.2,17.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,August,8,45.7,33,936.0,30886.0,429.0,3.8,23.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,September,9,48.3,35,956.0,33472.0,465.0,3.6,8.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,October,10,74.2,53,1129.0,59852.0,831.0,4.7,25.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,November,11,85.6,62,1295.0,80301.0,1115.0,3.0,21.0
OYO1242,Ahmedabad,2,Capital O,72,1088.0,December,12,74.1,53,1380.0,73160.0,1016.0,4.3,16.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,January,1,69.3,20,1308.0,26166.0,902.0,4.5,12.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,February,2,80.3,23,1257.0,28918.0,997.0,3.8,20.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,March,3,67.1,19,1190.0,22618.0,780.0,3.7,12.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,April,4,53.2,15,1045.0,15668.0,540.0,3.4,9.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,May,5,42.6,12,809.0,9708.0,335.0,4.6,18.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,June,6,47.9,14,895.0,12536.0,432.0,4.0,20.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,July,7,45.0,13,869.0,11292.0,389.0,3.4,8.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,August,8,40.9,12,907.0,10878.0,375.0,3.5,22.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,September,9,60.7,18,1020.0,18369.0,633.0,3.1,9.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,October,10,72.5,21,1175.0,24667.0,851.0,3.7,15.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,November,11,71.6,21,1379.0,28960.0,999.0,4.2,13.0
OYO1243,Ahmedabad,2,OYO Rooms,29,1137.0,December,12,84.6,25,1376.0,34406.0,1186.0,4.3,16.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,January,1,67.9,33,1260.0,41575.0,866.0,4.4,9.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,February,2,69.7,33,1225.0,40430.0,842.0,4.6,8.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,March,3,76.9,37,1126.0,41650.0,868.0,4.7,17.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,April,4,60.0,29,1041.0,30203.0,629.0,4.2,21.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,May,5,40.5,19,741.0,14077.0,293.0,4.6,6.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,June,6,52.6,25,750.0,18747.0,391.0,4.6,9.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,July,7,39.8,19,752.0,14279.0,297.0,4.5,12.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,August,8,56.9,27,859.0,23191.0,483.0,4.5,15.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,September,9,59.3,28,905.0,25343.0,528.0,3.2,16.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,October,10,79.5,38,1130.0,42933.0,894.0,3.7,16.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,November,11,80.4,39,1235.0,48149.0,1003.0,4.0,14.0
OYO1244,Ahmedabad,2,Palette,48,1095.0,December,12,90.9,44,1468.0,64591.0,1346.0,4.6,25.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,January,1,98.0,62,4051.0,251143.0,3986.0,3.8,20.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,February,2,98.0,62,4150.0,257318.0,4084.0,3.7,8.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,March,3,96.0,60,3974.0,238428.0,3785.0,4.5,24.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,April,4,80.9,51,2628.0,134052.0,2128.0,4.6,24.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,May,5,66.1,42,2092.0,87846.0,1394.0,4.6,25.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,June,6,51.7,33,1417.0,46749.0,742.0,3.2,11.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,July,7,37.5,24,1303.0,31272.0,496.0,4.8,21.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,August,8,47.4,30,1761.0,52840.0,839.0,3.6,19.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,September,9,70.6,44,1991.0,87603.0,1391.0,4.1,21.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,October,10,87.1,55,3815.0,209827.0,3331.0,3.8,8.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,November,11,98.0,62,3807.0,236028.0,3746.0,3.5,15.0
OYO1245,Goa,2,OYO Rooms,63,3089.0,December,12,98.0,62,4579.0,283922.0,4507.0,4.6,6.0
OYO1246,Goa,2,Palette,38,3326.0,January,1,98.0,37,4548.0,168265.0,4428.0,3.8,14.0
OYO1246,Goa,2,Palette,38,3326.0,February,2,98.0,37,4883.0,180670.0,4754.0,4.4,14.0
OYO1246,Goa,2,Palette,38,3326.0,March,3,97.2,37,4142.0,153259.0,4033.0,3.2,25.0
OYO1246,Goa,2,Palette,38,3326.0,April,4,81.7,31,3244.0,100559.0,2646.0,3.0,13.0
OYO1246,Goa,2,Palette,38,3326.0,May,5,65.3,25,2151.0,53777.0,1415.0,3.1,18.0
OYO1246,Goa,2,Palette,38,3326.0,June,6,47.9,18,1636.0,29452.0,775.0,4.4,22.0
OYO1246,Goa,2,Palette,38,3326.0,July,7,45.3,17,1499.0,25490.0,671.0,3.6,24.0
OYO1246,Goa,2,Palette,38,3326.0,August,8,48.4,18,1726.0,31074.0,818.0,3.9,10.0
OYO1246,Goa,2,Palette,38,3326.0,September,9,69.9,27,2630.0,71014.0,1869.0,3.2,18.0
OYO1246,Goa,2,Palette,38,3326.0,October,10,93.2,35,3758.0,131534.0,3461.0,3.2,21.0
OYO1246,Goa,2,Palette,38,3326.0,November,11,98.0,37,4007.0,148264.0,3902.0,3.1,12.0
OYO1246,Goa,2,Palette,38,3326.0,December,12,98.0,37,5307.0,196349.0,5167.0,4.4,22.0
OYO1247,Goa,2,Capital O,67,3512.0,January,1,98.0,66,4442.0,293149.0,4375.0,4.5,22.0
OYO1247,Goa,2,Capital O,67,3512.0,February,2,98.0,66,4452.0,293850.0,4386.0,4.1,22.0
OYO1247,Goa,2,Capital O,67,3512.0,March,3,98.0,66,4713.0,311070.0,4643.0,4.4,7.0
OYO1247,Goa,2,Capital O,67,3512.0,April,4,71.6,48,3401.0,163255.0,2437.0,3.4,20.0
OYO1247,Goa,2,Capital O,67,3512.0,May,5,48.8,33,2107.0,69526.0,1038.0,4.7,5.0
OYO1247,Goa,2,Capital O,67,3512.0,June,6,49.8,33,1683.0,55530.0,829.0,3.1,7.0
OYO1247,Goa,2,Capital O,67,3512.0,July,7,36.0,24,1631.0,39156.0,584.0,3.9,9.0
OYO1247,Goa,2,Capital O,67,3512.0,August,8,53.8,36,1846.0,66463.0,992.0,3.3,11.0
OYO1247,Goa,2,Capital O,67,3512.0,September,9,65.1,44,2744.0,120745.0,1802.0,3.1,9.0
OYO1247,Goa,2,Capital O,67,3512.0,October,10,86.9,58,3647.0,211510.0,3157.0,3.4,8.0
OYO1247,Goa,2,Capital O,67,3512.0,November,11,98.0,66,5219.0,344474.0,5141.0,4.3,19.0
OYO1247,Goa,2,Capital O,67,3512.0,December,12,98.0,66,4821.0,318205.0,4749.0,3.6,25.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,January,1,98.0,63,3955.0,249160.0,3893.0,4.1,17.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,February,2,98.0,63,3499.0,220413.0,3444.0,3.8,21.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,March,3,98.0,63,3306.0,208284.0,3254.0,4.2,24.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,April,4,74.2,48,2614.0,125466.0,1960.0,3.1,6.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,May,5,54.1,35,1879.0,65749.0,1027.0,4.1,21.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,June,6,35.6,23,1456.0,33477.0,523.0,4.3,5.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,July,7,44.5,28,1107.0,30997.0,484.0,4.1,23.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,August,8,41.2,26,1428.0,37121.0,580.0,4.2,6.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,September,9,56.8,36,2073.0,74625.0,1166.0,3.8,20.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,October,10,96.4,62,3008.0,186493.0,2914.0,4.4,11.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,November,11,98.0,63,3287.0,207053.0,3235.0,4.1,6.0
OYO1248,Goa,2,OYO Flagship,64,2668.0,December,12,98.0,63,3931.0,247679.0,3870.0,3.8,23.0
OYO1249,Goa,2,Palette,17,3093.0,January,1,98.0,17,4950.0,84145.0,4950.0,3.8,23.0
OYO1249,Goa,2,Palette,17,3093.0,February,2,98.0,17,3906.0,66407.0,3906.0,4.4,13.0
OYO1249,Goa,2,Palette,17,3093.0,March,3,96.1,16,3470.0,55517.0,3266.0,3.6,25.0
OYO1249,Goa,2,Palette,17,3093.0,April,4,81.8,14,2783.0,38966.0,2292.0,3.0,21.0
OYO1249,Goa,2,Palette,17,3093.0,May,5,60.4,10,1896.0,18962.0,1115.0,4.1,9.0
OYO1249,Goa,2,Palette,17,3093.0,June,6,35.9,6,1543.0,9259.0,545.0,3.3,12.0
OYO1249,Goa,2,Palette,17,3093.0,July,7,30.0,5,1389.0,6946.0,409.0,3.5,24.0
OYO1249,Goa,2,Palette,17,3093.0,August,8,45.0,8,1480.0,11839.0,696.0,3.9,19.0
OYO1249,Goa,2,Palette,17,3093.0,September,9,60.3,10,2461.0,24614.0,1448.0,3.3,24.0
OYO1249,Goa,2,Palette,17,3093.0,October,10,88.0,15,3880.0,58198.0,3423.0,3.1,11.0
OYO1249,Goa,2,Palette,17,3093.0,November,11,98.0,17,3910.0,66464.0,3910.0,3.4,24.0
OYO1249,Goa,2,Palette,17,3093.0,December,12,98.0,17,4503.0,76554.0,4503.0,3.0,11.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,January,1,98.0,35,4614.0,161481.0,4486.0,4.2,14.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,February,2,98.0,35,3922.0,137272.0,3813.0,3.5,19.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,March,3,98.0,35,4173.0,146056.0,4057.0,3.7,24.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,April,4,70.5,25,2837.0,70935.0,1970.0,3.8,9.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,May,5,53.7,19,1941.0,36880.0,1024.0,4.6,11.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,June,6,52.3,19,1781.0,33839.0,940.0,4.4,16.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,July,7,41.1,15,1378.0,20671.0,574.0,3.3,8.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,August,8,40.4,15,1649.0,24729.0,687.0,4.7,10.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,September,9,63.5,23,2092.0,48123.0,1337.0,4.5,15.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,October,10,96.2,35,3101.0,108551.0,3015.0,3.9,7.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,November,11,98.0,35,4277.0,149704.0,4158.0,3.1,15.0
OYO1250,Goa,2,OYO Rooms,36,3116.0,December,12,98.0,35,5073.0,177545.0,4932.0,4.7,10.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,January,1,98.0,20,3769.0,75379.0,3769.0,4.4,11.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,February,2,98.0,20,3693.0,73855.0,3693.0,3.1,10.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,March,3,98.0,20,2898.0,57966.0,2898.0,4.5,15.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,April,4,72.1,14,2144.0,30010.0,1500.0,3.6,25.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,May,5,59.3,12,1653.0,19842.0,992.0,4.5,18.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,June,6,53.2,11,1291.0,14198.0,710.0,3.2,20.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,July,7,44.3,9,1050.0,9452.0,473.0,4.4,11.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,August,8,49.8,10,1237.0,12371.0,619.0,4.5,5.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,September,9,56.8,11,1612.0,17730.0,886.0,3.0,18.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,October,10,98.0,20,2489.0,49773.0,2489.0,3.8,23.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,November,11,98.0,20,3379.0,67572.0,3379.0,4.0,17.0
OYO1251,Goa,2,OYO Flagship,20,2460.0,December,12,98.0,20,3306.0,66128.0,3306.0,3.5,11.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,January,1,98.0,78,3327.0,259488.0,3244.0,3.3,8.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,February,2,98.0,78,2947.0,229885.0,2874.0,4.6,16.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,March,3,98.0,78,2754.0,214843.0,2686.0,4.3,16.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,April,4,81.8,65,2240.0,145630.0,1820.0,3.7,12.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,May,5,63.9,51,1385.0,70634.0,883.0,3.5,16.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,June,6,45.4,36,1314.0,47310.0,591.0,3.1,19.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,July,7,32.2,26,967.0,25131.0,314.0,3.1,8.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,August,8,44.5,36,1331.0,47910.0,599.0,3.4,20.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,September,9,71.0,57,1616.0,92119.0,1151.0,3.7,20.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,October,10,96.6,77,2673.0,205827.0,2573.0,3.9,18.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,November,11,98.0,78,2862.0,223218.0,2790.0,4.5,21.0
OYO1252,Goa,2,OYO Townhouse,80,2345.0,December,12,98.0,78,3158.0,246339.0,3079.0,4.6,10.0
